fuente,ruta_completa,ruta_relativa,nombre_archivo,extension,tamano_kb,folio_principal,folios_multiples,n_folios_detectados,categoria
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_72052000_1.pdf,2025/certificado_72052000_1.pdf,certificado_72052000_1.pdf,.pdf,113.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65225081_5.pdf,2025/certificado_65225081_5.pdf,certificado_65225081_5.pdf,.pdf,118.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_76506521_6.pdf,2025/certificado_76506521_6.pdf,certificado_76506521_6.pdf,.pdf,112.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65179423_4.pdf,2025/certificado_65179423_4.pdf,certificado_65179423_4.pdf,.pdf,113.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65221974_8.pdf,2025/certificado_65221974_8.pdf,certificado_65221974_8.pdf,.pdf,121.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_77705428_7.pdf,2025/certificado_77705428_7.pdf,certificado_77705428_7.pdf,.pdf,110.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65037607_2.pdf,2025/certificado_65037607_2.pdf,certificado_65037607_2.pdf,.pdf,112.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65032543_5.pdf,2025/certificado_65032543_5.pdf,certificado_65032543_5.pdf,.pdf,111.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_77981120_4.pdf,2025/certificado_77981120_4.pdf,certificado_77981120_4.pdf,.pdf,114.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65212528_K.pdf,2025/certificado_65212528_K.pdf,certificado_65212528_K.pdf,.pdf,113.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65463170_0.pdf,2025/certificado_65463170_0.pdf,certificado_65463170_0.pdf,.pdf,112.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65078561_4.pdf,2025/certificado_65078561_4.pdf,certificado_65078561_4.pdf,.pdf,121.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65213389_4.pdf,2025/certificado_65213389_4.pdf,certificado_65213389_4.pdf,.pdf,111.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65231453_8.pdf,2025/certificado_65231453_8.pdf,certificado_65231453_8.pdf,.pdf,111.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65313980_2.pdf,2025/certificado_65313980_2.pdf,certificado_65313980_2.pdf,.pdf,110.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_76527565_2.pdf,2025/certificado_76527565_2.pdf,certificado_76527565_2.pdf,.pdf,110.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65025033_8.pdf,2025/certificado_65025033_8.pdf,certificado_65025033_8.pdf,.pdf,111.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65177785_2.pdf,2025/certificado_65177785_2.pdf,certificado_65177785_2.pdf,.pdf,112.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65044156_7.pdf,2025/certificado_65044156_7.pdf,certificado_65044156_7.pdf,.pdf,113.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65218373_5.pdf,2025/certificado_65218373_5.pdf,certificado_65218373_5.pdf,.pdf,120.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65179113_8.pdf,2025/certificado_65179113_8.pdf,certificado_65179113_8.pdf,.pdf,111.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_76288676_6.pdf,2025/certificado_76288676_6.pdf,certificado_76288676_6.pdf,.pdf,111.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65057511_3.pdf,2025/certificado_65057511_3.pdf,certificado_65057511_3.pdf,.pdf,112.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_76292416_1.pdf,2025/certificado_76292416_1.pdf,certificado_76292416_1.pdf,.pdf,112.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65100907_3.pdf,2025/certificado_65100907_3.pdf,certificado_65100907_3.pdf,.pdf,112.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_79916330_6.pdf,2025/certificado_79916330_6.pdf,certificado_79916330_6.pdf,.pdf,111.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_78177490_1.pdf,2025/certificado_78177490_1.pdf,certificado_78177490_1.pdf,.pdf,111.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_76091475_4.pdf,2025/certificado_76091475_4.pdf,certificado_76091475_4.pdf,.pdf,111.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_60910000_1.pdf,2025/certificado_60910000_1.pdf,certificado_60910000_1.pdf,.pdf,110.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_74642100_1.pdf,2025/certificado_74642100_1.pdf,certificado_74642100_1.pdf,.pdf,114.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_76059019_3.pdf,2025/certificado_76059019_3.pdf,certificado_76059019_3.pdf,.pdf,111.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65924030_0.pdf,2025/certificado_65924030_0.pdf,certificado_65924030_0.pdf,.pdf,121.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_70339700_K.pdf,2025/certificado_70339700_K.pdf,certificado_70339700_K.pdf,.pdf,113.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65837320_K.pdf,2025/certificado_65837320_K.pdf,certificado_65837320_K.pdf,.pdf,113.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65974650_6.pdf,2025/certificado_65974650_6.pdf,certificado_65974650_6.pdf,.pdf,113.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65053116_7.pdf,2025/certificado_65053116_7.pdf,certificado_65053116_7.pdf,.pdf,110.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_76313961_1.pdf,2025/certificado_76313961_1.pdf,certificado_76313961_1.pdf,.pdf,111.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65202589_7.pdf,2025/certificado_65202589_7.pdf,certificado_65202589_7.pdf,.pdf,113.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_76781252_3.pdf,2025/certificado_76781252_3.pdf,certificado_76781252_3.pdf,.pdf,112.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_73357600_6.pdf,2025/certificado_73357600_6.pdf,certificado_73357600_6.pdf,.pdf,110.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65192119_8.pdf,2025/certificado_65192119_8.pdf,certificado_65192119_8.pdf,.pdf,109.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65861010_4.pdf,2025/certificado_65861010_4.pdf,certificado_65861010_4.pdf,.pdf,112.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65283330_6.pdf,2025/certificado_65283330_6.pdf,certificado_65283330_6.pdf,.pdf,110.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65120186_1.pdf,2025/certificado_65120186_1.pdf,certificado_65120186_1.pdf,.pdf,111.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65229247_K.pdf,2025/certificado_65229247_K.pdf,certificado_65229247_K.pdf,.pdf,111.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_53333789_9.pdf,2025/certificado_53333789_9.pdf,certificado_53333789_9.pdf,.pdf,111.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_75906100_4.pdf,2025/certificado_75906100_4.pdf,certificado_75906100_4.pdf,.pdf,111.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_77179220_0.pdf,2025/certificado_77179220_0.pdf,certificado_77179220_0.pdf,.pdf,110.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_53303110_2.pdf,2025/certificado_53303110_2.pdf,certificado_53303110_2.pdf,.pdf,112.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65560200_3.pdf,2025/certificado_65560200_3.pdf,certificado_65560200_3.pdf,.pdf,110.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65206325_K.pdf,2025/certificado_65206325_K.pdf,certificado_65206325_K.pdf,.pdf,112.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65066956_8.pdf,2025/certificado_65066956_8.pdf,certificado_65066956_8.pdf,.pdf,112.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_76421483_8.pdf,2025/certificado_76421483_8.pdf,certificado_76421483_8.pdf,.pdf,110.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65069173_3.pdf,2025/certificado_65069173_3.pdf,certificado_65069173_3.pdf,.pdf,111.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65221370_7.pdf,2025/certificado_65221370_7.pdf,certificado_65221370_7.pdf,.pdf,111.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_76908879_2.pdf,2025/certificado_76908879_2.pdf,certificado_76908879_2.pdf,.pdf,111.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65074020_3.pdf,2025/certificado_65074020_3.pdf,certificado_65074020_3.pdf,.pdf,112.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_76967215_K.pdf,2025/certificado_76967215_K.pdf,certificado_76967215_K.pdf,.pdf,120.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65192186_4.pdf,2025/certificado_65192186_4.pdf,certificado_65192186_4.pdf,.pdf,111.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65183151_2.pdf,2025/certificado_65183151_2.pdf,certificado_65183151_2.pdf,.pdf,112.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65198127_1.pdf,2025/certificado_65198127_1.pdf,certificado_65198127_1.pdf,.pdf,113.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_77397187_0.pdf,2025/certificado_77397187_0.pdf,certificado_77397187_0.pdf,.pdf,113.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65213204_9.pdf,2025/certificado_65213204_9.pdf,certificado_65213204_9.pdf,.pdf,111.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_76947257_6.pdf,2025/certificado_76947257_6.pdf,certificado_76947257_6.pdf,.pdf,110.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_76482861_5.pdf,2025/certificado_76482861_5.pdf,certificado_76482861_5.pdf,.pdf,111.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65229535_5.pdf,2025/certificado_65229535_5.pdf,certificado_65229535_5.pdf,.pdf,115.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_76138416_3.pdf,2025/certificado_76138416_3.pdf,certificado_76138416_3.pdf,.pdf,111.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_71236700_8.pdf,2025/certificado_71236700_8.pdf,certificado_71236700_8.pdf,.pdf,110.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_72097800_8.pdf,2025/certificado_72097800_8.pdf,certificado_72097800_8.pdf,.pdf,120.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65129299_9.pdf,2025/certificado_65129299_9.pdf,certificado_65129299_9.pdf,.pdf,111.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65179696_2.pdf,2025/certificado_65179696_2.pdf,certificado_65179696_2.pdf,.pdf,111.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_75958020_6.pdf,2025/certificado_75958020_6.pdf,certificado_75958020_6.pdf,.pdf,113.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_77221376_K.pdf,2025/certificado_77221376_K.pdf,certificado_77221376_K.pdf,.pdf,111.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65459770_7.pdf,2025/certificado_65459770_7.pdf,certificado_65459770_7.pdf,.pdf,109.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65045382_4.pdf,2025/certificado_65045382_4.pdf,certificado_65045382_4.pdf,.pdf,113.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65002898_8.pdf,2025/certificado_65002898_8.pdf,certificado_65002898_8.pdf,.pdf,111.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65917300_K.pdf,2025/certificado_65917300_K.pdf,certificado_65917300_K.pdf,.pdf,111.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65041826_3.pdf,2025/certificado_65041826_3.pdf,certificado_65041826_3.pdf,.pdf,112.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65182973_9.pdf,2025/certificado_65182973_9.pdf,certificado_65182973_9.pdf,.pdf,112.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65046618_7.pdf,2025/certificado_65046618_7.pdf,certificado_65046618_7.pdf,.pdf,112.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_69190600_0.pdf,2025/certificado_69190600_0.pdf,certificado_69190600_0.pdf,.pdf,110.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_79963440_6.pdf,2025/certificado_79963440_6.pdf,certificado_79963440_6.pdf,.pdf,111.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_76011259_3.pdf,2025/certificado_76011259_3.pdf,certificado_76011259_3.pdf,.pdf,111.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_72571200_6.pdf,2025/certificado_72571200_6.pdf,certificado_72571200_6.pdf,.pdf,113.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_77480257_6.pdf,2025/certificado_77480257_6.pdf,certificado_77480257_6.pdf,.pdf,120.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_77423800_K.pdf,2025/certificado_77423800_K.pdf,certificado_77423800_K.pdf,.pdf,121.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65215364_K.pdf,2025/certificado_65215364_K.pdf,certificado_65215364_K.pdf,.pdf,113.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_72487300_6.pdf,2025/certificado_72487300_6.pdf,certificado_72487300_6.pdf,.pdf,112.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65688380_4.pdf,2025/certificado_65688380_4.pdf,certificado_65688380_4.pdf,.pdf,111.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_78808450_1.pdf,2025/certificado_78808450_1.pdf,certificado_78808450_1.pdf,.pdf,111.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65050703_7.pdf,2025/certificado_65050703_7.pdf,certificado_65050703_7.pdf,.pdf,112.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_76725495_4.pdf,2025/certificado_76725495_4.pdf,certificado_76725495_4.pdf,.pdf,109.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65110419_K.pdf,2025/certificado_65110419_K.pdf,certificado_65110419_K.pdf,.pdf,112.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65218676_9.pdf,2025/certificado_65218676_9.pdf,certificado_65218676_9.pdf,.pdf,112.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65055651_8.pdf,2025/certificado_65055651_8.pdf,certificado_65055651_8.pdf,.pdf,111.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_77040930_6.pdf,2025/certificado_77040930_6.pdf,certificado_77040930_6.pdf,.pdf,112.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65117381_7.pdf,2025/certificado_65117381_7.pdf,certificado_65117381_7.pdf,.pdf,111.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_76162520_9.pdf,2025/certificado_76162520_9.pdf,certificado_76162520_9.pdf,.pdf,111.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65054529_K.pdf,2025/certificado_65054529_K.pdf,certificado_65054529_K.pdf,.pdf,111.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65001191_0.pdf,2025/certificado_65001191_0.pdf,certificado_65001191_0.pdf,.pdf,112.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65192637_8.pdf,2025/certificado_65192637_8.pdf,certificado_65192637_8.pdf,.pdf,110.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_78978290_3.pdf,2025/certificado_78978290_3.pdf,certificado_78978290_3.pdf,.pdf,113.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_69240400_9.pdf,2025/certificado_69240400_9.pdf,certificado_69240400_9.pdf,.pdf,110.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_77037502_9.pdf,2025/certificado_77037502_9.pdf,certificado_77037502_9.pdf,.pdf,111.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65126355_7.pdf,2025/certificado_65126355_7.pdf,certificado_65126355_7.pdf,.pdf,113.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65167043_8.pdf,2025/certificado_65167043_8.pdf,certificado_65167043_8.pdf,.pdf,115.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_76123549_4.pdf,2025/certificado_76123549_4.pdf,certificado_76123549_4.pdf,.pdf,109.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_80764900_0.pdf,2025/certificado_80764900_0.pdf,certificado_80764900_0.pdf,.pdf,110.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65179470_6.pdf,2025/certificado_65179470_6.pdf,certificado_65179470_6.pdf,.pdf,111.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65025873_8.pdf,2025/certificado_65025873_8.pdf,certificado_65025873_8.pdf,.pdf,110.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_76220696_K.pdf,2025/certificado_76220696_K.pdf,certificado_76220696_K.pdf,.pdf,110.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65361480_2.pdf,2025/certificado_65361480_2.pdf,certificado_65361480_2.pdf,.pdf,112.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65180351_9.pdf,2025/certificado_65180351_9.pdf,certificado_65180351_9.pdf,.pdf,113.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_53334730_4.pdf,2025/certificado_53334730_4.pdf,certificado_53334730_4.pdf,.pdf,111.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_65261390_K.pdf,2025/certificado_65261390_K.pdf,certificado_65261390_K.pdf,.pdf,112.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2025/certificado_77537287_7.pdf,2025/certificado_77537287_7.pdf,certificado_77537287_7.pdf,.pdf,114.2,,,0,otro
